法人区分,施設屋号,施設郵便番号,施設都道府県,施設市町村,施設住所１,施設住所２,施設電話番号,許可番号,枝番,業種名,細分類名,新規許可日,許可開始日,許可終了日,廃止日,抹消日 
0,庄川町商工会女性部,932-0305,富山県,砺波市,庄川町金屋1100,,,210433,101,調味料製造・加工業,,,,,,
1,食彩なかま　いちごいちえ,933-0068,富山県,高岡市,志貴野しらとり台134,,,210434,1,飲食店営業,軽飲食,20210802,20210803,20260802,,
1,食彩なかま　いちごいちえ,933-0068,富山県,高岡市,志貴野しらとり台134,,,210434,102,調味料製造・加工業,,,20211214,29990101,,
1,ＦＵＮコレフードコート,000-0000,県外,,富山県内一円,,,210436,1,飲食店営業,自動車,20210730,20210801,20260731,,
1,焼きたて食パン専門店　一本堂高岡グリーンモール中曽,934-0092,富山県,高岡市,中曽根2343,グリーンモール中曽根,,210437,102,乳類販売業,,,20220201,29990101,,
0,山崎地区農産加工グループ,938-0162,富山県,下新川郡朝日町,山崎3703-1,,0765-84-8611,210440,1,漬物製造業,,20210916,20210917,20260916,,
0,川せき,933-0816,富山県,高岡市,二塚704-2,,,210441,1,みそ又はしょうゆ製造業,,20210806,20211001,20260930,,
0,ＢＩＧＵＰ　ＪＡＰＡＮ,573-1178,県外,,大阪府枚方市渚西1-12,富山県内一円,,210442,1,飲食店営業,自動車,20210803,20210803,20260802,,
0,エッセイ,939-1976,富山県,南砺市,新屋792－8,,,210444,1,菓子製造業,,20210907,20210907,20260906,,
1,富山県立にいかわ総合支援学校,938-0059,富山県,黒部市,石田6682,,0765-54-1288,210447,101,集団給食施設（Bランク）,,,20210802,29990101,,
0,具ぅたん　高岡道の駅店,933-0317,富山県,高岡市,蜂ケ島131-1,,,210449,1,飲食店営業,喫茶軽食,20210805,20210806,20260805,,
0,どんぴしゃ,937-0067,富山県,魚津市,釈迦堂1-13-1,,,210450,1,飲食店営業,軽飲食,20210928,20210929,20260928,,
1,(有)仁光園　液卵工場,933-0822,富山県,高岡市,十二町島133,,0766-63-8084,210451,1,液卵製造業,,20210812,20210812,20270811,,
1,株式会社白岩,930-3224,富山県,中新川郡立山町,白岩178,,076-405-9185,210452,1,酒類製造業,,20210826,20210827,20260826,,
0,鶏よし魚津店,937-0046,富山県,魚津市,上村木1-23-7,,,210453,1,飲食店営業,食堂,20210812,20210812,20260811,,
1,食パン専門店　５,939-0285,富山県,射水市,本開発29-2,,0766-75-9998,210454,1,菓子製造業,,20210825,20210826,20280825,,
0,アクアキッチン　バンビ,000-0000,県外,,富山県一円,,,210455,1,飲食店営業,自動車,20210805,20210806,20260805,,
1,竜鳳・宇都宮　６号車,921-8061,県外,,金沢市森戸1－106　宇都宮880あ1771,富山県内一円,076-225-3142,210457,1,飲食店営業,自動車,20210811,20210812,20260811,,
0,PAKEEZA FOOD HOUSE,934-0005,富山県,射水市,善光寺3-9,,,210458,1,飲食店営業,食堂,20210819,20210820,20270819,,
0,PAKEEZA FOOD HOUSE,934-0005,富山県,射水市,善光寺3-9,,,210458,102,食肉販売業（包装済の食肉のみの販売）,,,20210806,29990101,,
0,丸大商店,939-1365,富山県,砺波市,三島町8-15,,,210459,101,野菜果物販売業,,,,,,
0,吉田　千鶴子,939-1667,富山県,南砺市,開発43,,,210463,101,農産保存食料品製造・加工業,,,,,,
0,ちょっとよってかれま,939-1366,富山県,砺波市,表町11-465,,,210464,101,野菜果物販売業,,,,,,
0,池田食料品店,932-0211,富山県,南砺市,井波840,,,210468,101,野菜果物販売業,,,,,,
0,浮津,939-1425,富山県,砺波市,井栗谷6516,,,210469,101,農産保存食料品製造・加工業,,,,,,
0,浮津,939-1425,富山県,砺波市,井栗谷6516,,,210469,102,その他の食料品製造・加工業,,,,,,
0,いっちゃん農場,939-1664,富山県,南砺市,竹内250,,,210470,102,農産保存食料品製造・加工業,,,,,,
0,いっちゃん農場,939-1664,富山県,南砺市,竹内250,,,210470,103,精穀・製粉業,,,,,,
0,いっちゃん農場,939-1664,富山県,南砺市,竹内250,,,210470,101,野菜果物販売業,,,,,,
0,土井　武治,939-1756,富山県,南砺市,土生新642,,,210471,101,農産保存食料品製造・加工業,,,,,,
0,鵜野　茂一,939-1756,富山県,南砺市,土生新592,,,210472,101,農産保存食料品製造・加工業,,,,,,
0,金本　和孝,939-1756,富山県,南砺市,土生新667,,,210473,101,農産保存食料品製造・加工業,,,,,,
0,岩﨑　誠,939-1752,富山県,南砺市,大西242,,,210474,101,農産保存食料品製造・加工業,,,,,,
0,野田　健二,939-1681,富山県,南砺市,才川七750,,,210475,101,農産保存食料品製造・加工業,,,,,,
0,橋本　清隆,939-1756,富山県,南砺市,土生新460,,,210476,101,農産保存食料品製造・加工業,,,,,,
0,鵜野　伊嘉,939-1756,富山県,南砺市,土生新252,,,210477,101,農産保存食料品製造・加工業,,,,,,
0,鵜野　幸子,939-1756,富山県,南砺市,土生新248,,,210478,101,農産保存食料品製造・加工業,,,,,,
0,森井　光,939-1756,富山県,南砺市,土生新741,,,210479,101,農産保存食料品製造・加工業,,,,,,
0,まついファーム　松井　美可,939-1732,富山県,南砺市,荒木277-1,,,210480,101,農産保存食料品製造・加工業,,,,,,
0,大島,939-1353,富山県,砺波市,十年明151,,,210481,101,農産保存食料品製造・加工業,,,,,,
0,セブンイレブン射水新湊郵便局前店,934-0011,富山県,射水市,本町3丁目16-1,,0766-82-7558,210483,102,コンビニエンスストア,,,20210805,29990101,,
0,セブンイレブン射水新湊郵便局前店,934-0011,富山県,射水市,本町3丁目16-1,,0766-82-7558,210483,1,飲食店営業,喫茶軽食,20210824,20210827,20270826,,
1,サカタニ農産,939-1553,富山県,南砺市,上川崎139-3,,0763-22-6207,210484,101,米穀類販売業,,,,,,
0,長谷川　農産,939-1515,富山県,南砺市,福野軸屋10,,,210485,101,農産保存食料品製造・加工業,,,,,,
0,作業場,939-1411,富山県,砺波市,上和田228,,,210486,101,農産保存食料品製造・加工業,,,,,,
0,俺の生ブリュレ,000-0000,県外,,富山県一円,,,210487,1,飲食店営業,自動車,20210813,20210813,20260812,,
0,HOLY-BASE　源平の郷埴生口店,932-0836,富山県,小矢部市,埴生2996-5,,,210488,1,飲食店営業,軽飲食,20210826,20210827,20260826,,
0,吉井　良子,939-1756,富山県,南砺市,土生新1095,,,210489,101,農産保存食料品製造・加工業,,,,,,
0,吉田　紀子,939-1516,富山県,南砺市,焼野50-1,,,210490,101,その他の食料品製造・加工業,,,,,,
0,カフェ　ミンピ,933-0043,富山県,高岡市,中川上町10-14,ソーラービル１階,,210491,1,飲食店営業,喫茶軽食,20210820,20210901,20260831,,
0,笹田　充人,939-1842,富山県,南砺市,野田695,,,210492,101,農産保存食料品製造・加工業,,,,,,
0,ＪＩＮＮＡ合同会社,939-1610,富山県,南砺市,福光6946,,,210493,101,その他の食料品製造・加工業,,,,,,
1,ふれあい広場やまの,932-0204,富山県,南砺市,飛騨屋20,,0763-82-4510,210494,101,野菜果物販売業,,,,,,
1,元祖からあげ本舗マルフク射水店,939-0272,富山県,射水市,若杉277-20,,0766-52-1152,210496,1,飲食店営業,そう菜,20210825,20210826,20270825,,
0,やきとりの名門　秋吉　小矢部店,932-0057,富山県,小矢部市,本町3-23,,0766-68-3017,210498,1,飲食店営業,軽飲食,20210826,20210827,20270826,,
1,株式会社　下保商店,939-1332,富山県,砺波市,永福町3-34,,0763-32-5543,210500,101,米穀類販売業,,,,,,
1,ミズノトケイコーヒーロースター,938-0801,富山県,黒部市,荻生2671-3,県下一円,0765-57-3251,210501,1,飲食店営業,自動車,20210820,20210823,20260822,,
0,川合食料品店,932-0211,富山県,南砺市,井波3047,,,210502,102,野菜果物販売業,,,,,,
0,川合食料品店,932-0211,富山県,南砺市,井波3047,,,210502,101,乳類販売業,,,,,,
0,射水市立放生津保育園,934-0027,富山県,射水市,中新湊17-10,,0766-82-8011,210503,101,集団給食施設（Bランク）,,,,,,
0,前商店,939-1515,富山県,南砺市,福野軸屋23-4,,,210505,106,その他の食料品製造・加工業,,,,,,
0,前商店,939-1515,富山県,南砺市,福野軸屋23-4,,,210505,107,魚介類販売業（包装済の魚介類のみの販売）,,,,,,
0,前商店,939-1515,富山県,南砺市,福野軸屋23-4,,,210505,101,食肉販売業（包装済の食肉のみの販売）,,,,,,
0,前商店,939-1515,富山県,南砺市,福野軸屋23-4,,,210505,102,乳類販売業,,,,,,
0,前商店,939-1515,富山県,南砺市,福野軸屋23-4,,,210505,103,弁当販売業,,,,,,
0,前商店,939-1515,富山県,南砺市,福野軸屋23-4,,,210505,104,野菜果物販売業,,,,,,
0,前商店,939-1515,富山県,南砺市,福野軸屋23-4,,,210505,105,米穀類販売業,,,,,,
1,坂東病院,939-0743,富山県,下新川郡朝日町,道下900,,0765-83-2299,210506,101,集団給食施設（Bランク）,,,20210819,29990101,,
0,銀河食堂　掛　サンプラザ店,937-0051,富山県,魚津市,駅前新町5-30 魚津サンプラザ,,,210508,1,飲食店営業,仕出し弁当,20210825,20210827,20270826,,
0,銀河食堂　掛　サンプラザ店,937-0051,富山県,魚津市,駅前新町5-30 魚津サンプラザ,,,210508,2,菓子製造業,,20210825,20210827,20270826,,
0,ライブカフェｍoｍo,932-0371,富山県,南砺市,利賀村下原374,,,210509,1,飲食店営業,簡易,20210907,20210907,20260906,,
0,前田,939-1411,富山県,砺波市,上和田288,,,210510,101,農産保存食料品製造・加工業,,,,,,
1,株式会社ぬく森の郷　直売所,939-1605,富山県,南砺市,小又311,,0763-58-8008,210512,101,野菜果物販売業,,,,,,
1,株式会社ぬく森の郷　直売所,939-1605,富山県,南砺市,小又311,,0763-58-8008,210512,102,その他の食料・飲料販売業,,,,,,
0,南蟹谷健康茶グループ,939-1603,富山県,南砺市,砂子谷桜峠16-1,,,210513,101,農産保存食料品製造・加工業,,,,,,
0,Ｃｈｏ　Ｖｉｅｔ　Ｕｏｚｕ,937-0067,富山県,魚津市,釈迦堂1-2-17,,,210514,102,食肉販売業（包装済の食肉のみの販売）,,,,,,
0,Ｃｈｏ　Ｖｉｅｔ　Ｕｏｚｕ,937-0067,富山県,魚津市,釈迦堂1-2-17,,,210514,3,飲食店営業,仕出し弁当,20220525,20220525,20270524,,
0,原田賢三,939-1324,富山県,砺波市,荒高屋473,,,210515,101,農産保存食料品製造・加工業,,,,,,
1,かづみ認定こども園,937-0041,富山県,魚津市,吉島132,,0765-22-6351,210516,101,集団給食施設（Bランク）,,,20210824,29990101,,
0,ＵＭＥＺＡＷＡ　ＣＯＦＦＥＥ,936-0853,富山県,滑川市,上梅沢2281　グッドプレイス上梅沢,,076-471-7721,210517,1,飲食店営業,喫茶軽食,20210830,20210915,20260914,,
0,ＵＭＥＺＡＷＡ　ＣＯＦＦＥＥ,936-0853,富山県,滑川市,上梅沢2281　グッドプレイス上梅沢,,076-471-7721,210517,2,菓子製造業,,20210830,20210915,20260914,,
0,カネリりんご園,937-0041,富山県,魚津市,吉島638,,,210519,101,農産保存食料品製造・加工業,,,20210824,29990101,,
0,カネリりんご園,937-0041,富山県,魚津市,吉島638,,,210519,2,漬物製造業,,20231027,20231027,20281026,,
0,ふくの産地直売所運営協議会,939-1515,富山県,南砺市,福野軸屋23-4,,,210520,104,乳類販売業,,,,,,
0,ふくの産地直売所運営協議会,939-1515,富山県,南砺市,福野軸屋23-4,,,210520,101,野菜果物販売業,,,,,,
0,ふくの産地直売所運営協議会,939-1515,富山県,南砺市,福野軸屋23-4,,,210520,102,米穀類販売業,,,,,,
0,ふくの産地直売所運営協議会,939-1515,富山県,南砺市,福野軸屋23-4,,,210520,103,その他の食料品製造・加工業,,,,,,
0,源田義一,932-0315,富山県,砺波市,庄川町示野115,,,210521,101,その他の食料品製造・加工業,,,,,,
1,道の駅砺波　となみ野の郷,939-1388,富山県,砺波市,宮沢町3-11,,0763-58-5831,210523,101,野菜果物販売業,,,,,,
1,道の駅砺波　となみ野の郷,939-1388,富山県,砺波市,宮沢町3-11,,0763-58-5831,210523,102,米穀類販売業,,,,,,
1,道の駅砺波　となみ野の郷,939-1388,富山県,砺波市,宮沢町3-11,,0763-58-5831,210523,103,その他の食料・飲料販売業,,,,,,
0,池田,939-1513,富山県,南砺市,野尻野9-4,,,210524,101,その他の食料品製造・加工業,,,,,,
0,あおい病院,939-1307,富山県,砺波市,堀内18-1,,0763-33-7888,210525,101,集団給食施設（Bランク）,,,,,,
1,シースリーキッチン,938-0801,富山県,黒部市,荻生7175-3,,0765-57-2670,210526,1,飲食店営業,仕出し弁当,20210826,20210827,20270826,,
1,餃子の雪松　砺波店,939-1364,富山県,砺波市,豊町2-13-15,,,210527,101,その他の食料・飲料販売業,,,,,,
1,餃子の雪松　魚津店,937-0051,富山県,魚津市,駅前新町11-17,,,210528,101,その他の食料・飲料販売業,,,20210826,29990101,,
0,MUSIC　BAR　GREENandGREEN,938-0031,富山県,黒部市,三日市807,ひらのビル2F,0765-32-3211,210529,1,飲食店営業,軽飲食,20210830,20210901,20260831,,
0,射水市立金山保育園,939-0321,富山県,射水市,青井谷8,,0766-56-1380,210530,101,集団給食施設（Bランク）,,,,,,
0,射水市立大江保育園,939-0302,富山県,射水市,大江1464,,0766-55-0050,210531,101,集団給食施設（Bランク）,,,,,,
0,射水市立千成保育園,939-0363,富山県,射水市,中太閤山11-2,,0766-56-1800,210532,101,集団給食施設（Bランク）,,,,,,
0,おらはうす宇奈月,938-0861,富山県,黒部市,宇奈月町下立37,,,210534,101,集団給食施設（Bランク）,,,20210827,29990101,,
0,うらやま保育園,938-0862,富山県,黒部市,宇奈月町浦山1254,,,210535,101,集団給食施設（Bランク）,,,20210827,29990101,,
0,嘉太郎珈琲,933-0103,富山県,高岡市,伏木中央町5-2,,,210536,1,飲食店営業,食堂,20210902,20210916,20260915,,
0,嘉太郎珈琲,933-0103,富山県,高岡市,伏木中央町5-2,,,210536,102,コーヒー製造・加工業（飲料の製造を除く。）,,,20210915,29990101,,
0,鮨金,933-0023,富山県,高岡市,末広町50-13,,,210537,1,飲食店営業,すし,20210906,20210911,20260910,,
1,Ｂａｒ　ＲＯＭＡＮＣＥ,933-0029,富山県,高岡市,御旅屋町15-4,1F,,210538,1,飲食店営業,軽飲食,20210903,20210903,20260902,,
1,つくし学園,937-0806,富山県,魚津市,友道373-2,,0765-24-3240,210540,101,集団給食施設（Bランク）,,,20210831,29990101,,
1,おおふせ認定こども園,938-0022,富山県,黒部市,金屋68,,0765-54-1642,210542,101,集団給食施設（Bランク）,,,20210831,29990101,,
1,サービス付き高齢者向け住宅　ささや木,939-0624,富山県,下新川郡入善町,青島401-1,,0765-32-3776,210543,101,集団給食施設（Bランク）,,,20210831,29990101,,
0,射水市立池多保育園,939-0318,富山県,射水市,池多641,,0766-56-2841,210544,101,集団給食施設（Bランク）,,,,,,
0,射水市立大島南部保育園,939-0276,富山県,射水市,北野1494-2,,0766-52-0832,210545,101,集団給食施設（Bランク）,,,,,,
0,射水市立下村保育園,933-0204,富山県,射水市,加茂中部817-1,,0766-59-2090,210546,101,集団給食施設（Bランク）,,,,,,
1,新湊中部保育園,934-0016,富山県,射水市,三日曽根3-1,,0766-82-1616,210547,101,集団給食施設（Bランク）,,,,,,
1,大島つばさ保育園,939-0284,富山県,射水市,新開発380-1,,0766-51-6060,210548,101,集団給食施設（Bランク）,,,,,,
1,新湊うみいろこども園,934-0003,富山県,射水市,庄川本町25-35,,0766-92-0606,210549,101,集団給食施設（Bランク）,,,,,,
0,伊藤博,939-1348,富山県,砺波市,東中,東中270,,210550,101,野菜果物販売業,,,,,,
0,散居の会（加工所）,939-1388,富山県,砺波市,宮沢町3-11,,0763-32-8600,210551,101,野菜果物販売業,,,,,,
0,散居の会（加工所）,939-1388,富山県,砺波市,宮沢町3-11,,0763-32-8600,210551,102,農産保存食料品製造・加工業,,,,,,
1,テクノ・ワーク,939-1554,富山県,南砺市,安居199-1,,0763-22-7095,210552,101,行商,,,,,,
0,市谷林産物生産組合山菜加工施設,939-1413,富山県,砺波市,市谷333-1,,,210556,101,農産保存食料品製造・加工業,,,,,,
0,ファーム嘉助,939-2517,富山県,南砺市,利賀村阿別当192,,,210557,101,農産保存食料品製造・加工業,,,,,,
0,ファーム嘉助,939-2517,富山県,南砺市,利賀村阿別当192,,,210557,2,漬物製造業,,20231110,20231120,20281119,,
1,射水おおぞら保育園,939-0274,富山県,射水市,小島516-1,,0766-51-6262,210558,101,集団給食施設（Bランク）,,,,,,
1,新湊つくりみちこども園,934-0044,富山県,射水市,殿村115,,0766-82-8787,210559,101,集団給食施設（Bランク）,,,,,,
1,幼保連携型認定こども園海老江こども園,933-0233,富山県,射水市,海老江1057,,0766-86-5050,210560,101,集団給食施設（Bランク）,,,,,,
